CODGEO;NB_E101;NB_E102;NB_E107;NB_E108;NB_E109;NB_G101;NB_G102;NB_G103;NB_G104
02264;0;0;0;0;0;0;0;0;0
02265;0;0;0;0;0;0;0;0;0
02266;0;0;0;0;0;0;0;0;0
02267;1;0;0;0;0;0;0;0;0
02268;0;0;0;0;0;0;0;0;0
02269;0;0;0;0;0;0;0;0;0
02270;0;0;0;0;0;0;0;0;0
02271;0;0;0;0;0;0;0;0;0
02272;0;0;0;0;0;0;0;0;0
02273;0;0;0;0;0;0;0;0;0
02274;0;0;0;0;0;0;0;0;0
02275;0;0;0;0;0;0;0;0;0
02276;0;0;0;0;0;0;0;0;0
02277;0;0;0;0;0;0;0;0;0
02278;0;0;0;0;0;0;0;0;0
02279;0;0;0;0;0;0;0;0;0
02280;0;0;0;0;0;0;0;0;0
02281;0;0;0;0;0;0;0;0;0
02282;0;0;0;0;0;0;0;0;0
02283;0;0;0;0;0;0;0;0;0
02284;0;0;0;0;0;0;0;0;0
02286;0;0;0;0;0;0;0;0;0
02287;0;0;0;0;0;0;0;0;0
02288;0;0;0;0;0;0;0;0;0
02289;0;0;0;0;0;0;0;0;0
02290;1;0;0;0;0;0;3;0;0
02291;0;0;0;0;0;0;0;0;0
02292;0;0;0;0;0;0;0;0;0
02293;1;0;0;0;0;0;0;0;0
02294;0;0;0;0;0;0;0;0;0
02295;0;0;0;0;0;0;1;1;1
02296;1;0;0;0;0;0;0;0;0
02297;0;0;0;0;0;0;0;0;0
02298;0;0;0;0;0;0;0;0;0
02299;0;0;0;0;0;0;0;0;0
02302;0;0;0;0;0;0;0;0;0
02303;0;0;0;0;0;0;1;0;0
02304;1;0;0;1;0;0;0;1;0
02305;2;0;0;0;0;0;1;1;1
02306;0;0;0;0;0;0;0;0;0
02307;1;0;0;0;1;0;0;0;2
02308;0;0;0;0;0;0;0;0;0
02309;0;0;0;0;0;0;0;0;0
02310;0;0;0;0;0;0;0;0;0
02311;0;0;0;0;0;0;0;0;0
02312;0;0;0;0;0;0;0;0;0
02313;0;0;0;0;0;0;0;0;0
02315;0;0;0;0;1;0;0;0;0
02316;1;0;0;0;0;0;0;0;0
02317;0;0;0;0;0;0;0;0;0
02318;0;0;0;0;0;0;0;0;0
02319;0;0;0;0;0;0;0;0;0
02320;0;0;0;0;0;0;0;0;0
02321;1;0;0;0;0;0;0;0;0
02322;0;0;0;0;0;0;0;0;0
02323;0;0;0;0;0;0;0;0;0
02324;0;0;0;0;0;0;0;0;0
02326;0;0;0;0;0;0;0;0;0
02327;0;0;0;0;0;0;0;0;0
02328;0;0;0;0;0;0;0;0;0
02329;0;0;0;0;0;0;0;0;0
02330;0;0;0;0;0;0;0;0;0
02331;0;0;0;0;0;0;0;0;0
02332;0;0;0;0;0;0;0;0;0
02333;0;0;0;0;0;0;0;0;0
02334;0;0;0;0;1;0;0;0;0
02335;0;0;0;0;0;0;0;0;0
02336;0;0;0;0;0;0;0;0;0
02337;0;0;0;0;0;0;0;0;0
02338;0;0;0;0;0;0;0;0;0
02339;1;0;0;0;0;0;0;0;0
02340;3;0;0;0;0;0;1;0;1
02341;0;0;0;0;0;0;0;0;0
02342;0;0;0;0;0;0;0;0;0
02343;0;0;0;0;0;0;0;0;0
02345;0;0;0;0;0;0;0;0;0
02346;0;0;0;0;0;0;0;0;0
02347;0;0;0;0;0;0;0;0;0
02349;0;0;0;0;0;0;0;0;0
02350;0;0;0;0;0;0;0;0;0
02351;0;0;0;0;0;0;0;0;0
02352;0;0;0;0;0;0;0;0;0
02353;1;0;0;0;0;0;0;0;0
02354;0;0;0;0;0;0;0;0;0
02355;0;0;0;0;0;0;0;0;0
02356;1;0;0;0;0;0;0;0;0
02357;0;0;0;0;0;0;0;0;0
02358;0;0;0;0;0;0;0;0;0
02359;0;0;0;0;0;0;0;0;0
02360;2;0;0;1;0;0;0;1;2
02361;1;0;0;0;0;0;1;1;1
02362;0;0;0;0;0;0;0;0;0
02363;0;0;0;0;0;0;0;0;0
02364;0;0;0;0;0;0;0;0;0
02366;0;0;0;0;0;0;0;0;0
02367;0;0;0;0;0;0;0;0;0
02368;1;0;0;0;0;0;0;0;0
02369;0;0;0;0;0;0;0;0;0
02370;0;0;0;0;0;0;0;0;0
02371;1;0;0;0;0;0;0;0;0
02372;0;0;0;0;0;0;0;0;0
02373;0;0;0;0;0;0;0;0;0
02374;1;0;0;0;0;0;0;0;0
02375;0;0;0;0;0;0;0;0;0
02376;0;0;0;0;0;0;0;0;0
02377;0;0;0;0;0;0;0;0;0
02378;1;0;0;0;0;0;0;0;0
02379;0;0;0;0;0;0;0;0;0
02380;0;0;0;0;0;0;0;0;0
02381;3;0;0;1;1;0;0;1;1
02382;0;0;0;0;0;0;1;0;0
02383;0;0;0;0;0;0;0;1;0
02384;0;0;0;0;0;0;0;0;0
02385;0;0;0;0;0;0;0;0;0
02386;0;0;0;0;0;0;0;0;0
02387;0;0;0;0;0;0;0;0;0
02388;1;0;0;0;0;0;0;0;0
02389;0;0;0;0;0;0;0;0;0
02390;0;0;0;0;0;0;0;0;0
02391;0;0;0;0;0;0;0;0;0
02392;0;0;0;0;0;0;0;0;0
02393;0;0;0;0;0;0;0;0;0
02395;0;0;0;0;0;0;0;0;0
02396;0;0;0;0;0;0;0;0;0
02397;0;0;0;0;0;0;0;0;0
02398;0;0;0;0;0;0;0;0;0
02399;0;0;0;0;0;0;0;0;0
02400;0;0;0;0;0;0;1;0;0
02401;0;0;0;0;0;0;0;0;0
02402;0;0;0;0;0;0;0;0;0
02403;0;0;0;0;0;0;0;0;0
02404;0;0;0;0;0;0;0;0;0
02405;0;0;0;0;0;0;0;0;0
02406;0;0;0;0;0;0;0;0;0
02407;0;0;0;0;0;0;0;0;0
02408;13;0;0;1;0;4;8;1;3
02409;0;0;0;0;0;0;0;0;0
02410;0;0;0;0;0;0;0;0;0
02411;0;0;0;0;0;0;0;1;0
02412;0;0;0;0;0;0;0;0;0
02413;1;0;0;0;0;0;0;0;1
02414;0;0;0;0;0;0;0;0;0
02415;0;0;0;0;0;0;0;0;0
02416;0;0;0;0;0;0;0;0;0
02417;0;0;0;0;0;0;0;0;0
02418;0;0;0;0;0;0;0;0;0
02419;0;0;0;0;0;0;0;0;0
02420;0;0;0;0;0;0;0;0;0
02421;0;0;0;0;0;0;0;0;0
02422;0;0;0;0;0;0;0;0;0
02423;0;0;0;0;0;0;0;0;0
02424;0;0;0;0;0;0;0;0;0
02425;0;0;0;0;0;0;0;0;0
02426;0;0;0;0;0;0;0;0;0
02427;0;0;0;0;0;0;0;0;0
02428;0;0;0;0;0;0;0;0;0
02429;0;0;0;0;0;0;0;0;0
02430;1;0;0;0;0;0;0;0;1
02431;0;0;0;0;0;0;0;0;0
02432;0;0;0;0;0;0;0;0;0
02433;0;0;0;0;0;0;0;0;0
02435;0;0;0;0;0;0;0;0;0
02438;0;0;0;0;1;0;2;0;0
02439;0;0;0;0;0;0;0;0;0
02440;0;0;0;0;0;0;0;0;0
02441;0;0;0;0;0;0;0;0;0
02442;0;0;0;0;0;0;0;0;0
02443;0;0;0;0;0;0;0;0;0
02444;0;0;0;0;0;0;0;0;0
02445;0;0;0;0;0;0;0;0;0
02446;0;0;0;0;0;0;0;0;0
02447;0;0;0;0;0;0;0;0;0
02448;0;0;0;0;0;0;0;0;0
02449;0;0;0;0;0;0;0;0;0
02450;0;0;0;0;0;0;0;1;0
02451;0;0;0;0;0;0;0;0;0
02452;0;0;0;0;0;0;0;0;0
02453;0;0;0;0;0;0;0;0;0
02454;0;0;0;0;0;0;0;0;0
02455;0;0;0;0;0;0;0;0;0
02456;1;0;0;0;0;0;0;0;0
02457;1;0;0;0;0;0;0;0;0
02458;0;0;0;0;0;0;0;0;0
02459;0;0;0;0;0;0;0;0;0
02460;0;0;0;0;0;0;0;1;0
02461;1;0;0;0;0;0;0;0;0
02462;0;0;0;0;0;0;0;0;0
02463;0;0;0;0;0;0;0;0;0
02464;0;0;0;0;1;0;0;0;0
02465;0;0;0;0;0;0;0;0;1
02466;0;0;0;0;0;0;0;0;0
02467;0;0;0;0;0;0;0;0;0
02468;0;0;0;0;1;0;0;0;0
02469;0;0;0;0;0;0;0;0;0
02470;0;0;0;0;0;0;0;0;0
02471;0;0;0;0;0;0;0;0;0
02472;0;0;0;0;0;0;0;0;0
02473;0;0;0;0;0;0;0;0;0
02474;0;0;0;0;1;0;0;0;0
02476;1;0;0;0;0;1;0;0;0
02477;1;0;0;0;0;0;0;0;0
02478;1;0;0;0;0;0;0;0;0
02480;0;0;0;0;0;0;0;0;0
02481;0;0;0;0;0;0;0;0;1
02482;0;0;0;0;0;0;0;0;0
02483;0;0;0;0;0;0;0;0;0
02484;0;0;0;0;0;0;1;0;0
02485;0;0;0;0;0;0;0;0;0
02486;0;0;0;0;0;0;0;0;0
02487;1;0;0;0;0;0;0;0;0
02488;0;0;0;0;0;0;0;0;0
02489;0;0;0;0;0;0;0;0;0
02490;0;0;0;0;0;0;0;1;0
02491;0;0;0;0;0;0;0;0;1
02492;2;0;0;0;0;0;0;0;0
02493;0;0;0;0;0;0;0;0;0
02494;0;0;0;0;0;0;0;0;0
02495;1;0;0;0;0;0;0;0;0
02496;0;0;0;0;0;0;0;0;0
02497;0;0;0;0;0;0;0;0;0
02498;0;0;0;0;0;0;0;0;0
02499;0;0;0;0;0;0;0;0;0
02500;0;0;0;0;0;0;0;0;0
02501;0;0;0;0;0;0;0;0;0
02502;0;0;0;0;0;0;0;0;0
02503;1;0;0;0;0;0;0;0;0
02504;1;0;0;0;1;0;0;0;0
02505;0;0;0;0;0;0;0;0;0
02506;1;0;0;0;0;0;0;0;0
02507;0;0;0;0;0;0;0;0;0
02508;0;0;0;0;0;0;0;0;0
02509;0;0;0;0;0;0;0;0;0
02510;0;0;0;0;0;0;0;0;0
02511;0;0;0;0;0;0;0;0;0
02512;1;0;0;0;0;0;0;0;0
02513;0;0;0;0;0;0;0;0;0
02514;0;0;0;0;0;0;0;0;0
02515;0;0;0;0;0;0;0;0;0
02516;1;0;0;0;0;0;0;0;0
02517;0;0;0;0;0;0;0;0;0
02518;0;0;0;0;0;0;0;0;0
02519;0;0;0;0;0;0;0;0;0
02520;0;0;0;0;0;0;0;0;0
02521;4;0;0;0;0;1;0;0;0
02522;0;0;0;0;0;0;0;0;0
02523;0;0;0;0;0;0;0;0;0
02524;2;0;0;0;0;0;0;0;0
02525;0;0;0;0;0;0;0;0;0
02526;0;0;0;0;0;0;0;0;0
02527;0;0;0;0;0;0;0;0;0
02528;0;0;0;0;0;0;0;0;0
02529;0;0;0;0;0;0;0;0;0
02530;0;0;0;0;0;0;0;0;0
02531;0;0;0;0;0;0;0;0;0
02532;0;0;0;0;0;0;0;0;0
02533;0;0;0;0;0;0;0;0;0
02534;0;0;0;0;0;0;0;0;0
02535;0;0;0;0;0;0;0;0;0
02536;0;0;0;0;0;0;0;0;0
02537;0;0;0;0;0;0;0;0;0
02538;0;0;0;0;0;0;0;0;0
02539;0;0;0;0;0;0;0;0;2
02540;1;0;0;0;0;0;0;0;0
02541;0;0;0;0;0;0;1;0;0
02542;0;0;0;0;0;0;0;0;0
02543;1;0;0;0;0;0;0;0;0
02544;2;0;0;0;0;0;0;0;0
02545;0;0;0;0;0;0;0;0;0
02546;0;0;0;0;0;0;0;0;0
02547;0;0;0;0;0;0;0;0;0
02548;0;0;0;0;0;0;0;0;0
02549;1;0;0;0;0;0;0;0;0
02550;0;0;0;0;0;0;0;0;0
02551;0;0;0;0;0;0;0;0;0
02552;0;0;0;0;0;0;0;0;0
02553;0;0;0;0;0;0;0;0;0
02554;1;0;0;0;0;0;0;0;0
02555;3;0;0;0;1;0;0;0;0
02556;0;0;0;0;0;0;0;0;0
02557;0;0;0;0;0;0;0;0;0
02558;0;0;0;0;0;0;3;1;1
02559;0;0;0;0;0;0;0;0;0
02560;0;0;0;0;0;0;0;0;0
02561;0;0;0;0;0;0;0;0;0
02562;0;0;0;0;0;0;0;0;0
02563;0;0;0;0;0;0;0;0;0
02564;1;0;0;0;0;0;0;0;0
02565;0;0;0;0;0;0;0;0;0
02566;1;0;0;0;0;0;0;0;0
02567;0;0;0;0;0;0;0;0;0
02568;0;0;0;0;0;0;0;0;0
02569;0;0;0;0;0;0;0;0;0
02570;0;0;0;0;0;0;0;0;0
02571;0;0;0;0;0;0;0;0;0
02572;0;0;0;0;0;0;0;0;0
02573;0;0;0;0;0;0;0;0;0
02574;1;0;0;0;1;0;0;0;0
02575;0;0;0;0;0;0;0;0;0
02576;0;0;0;0;0;0;0;0;0
02577;0;0;0;0;0;0;0;0;0
02578;0;0;0;0;0;0;0;0;0
02579;0;0;0;0;0;0;0;0;0
02580;0;0;0;0;0;0;0;0;0
02581;0;0;0;0;0;0;0;0;0
02582;0;0;0;0;0;0;0;0;0
02583;0;0;0;0;0;0;0;0;0
02584;0;0;0;0;0;0;0;0;0
02585;0;0;0;0;0;0;0;0;0
02586;0;0;0;0;0;0;0;0;0
02587;1;0;0;0;0;0;0;0;0
02588;0;0;0;0;0;0;0;0;0
02589;0;0;0;0;0;0;0;0;0
02590;0;0;0;0;0;0;0;0;0
02591;0;0;0;0;0;0;0;0;0
02592;0;0;0;0;0;0;0;0;0
02593;0;0;0;0;0;0;0;0;0
02594;0;0;0;0;0;0;0;0;0
02595;0;0;0;0;0;0;0;0;0
02596;1;0;0;0;0;0;0;0;0
02598;0;0;0;0;0;0;0;0;0
02599;0;0;0;0;0;0;0;0;0
02600;0;0;0;0;0;0;0;0;0
02601;0;0;0;0;0;0;0;0;0
02602;1;0;0;0;1;0;0;0;0
02604;0;0;0;0;0;0;0;0;0
02605;0;0;0;0;0;0;0;0;0
02606;0;0;0;0;0;0;0;0;0
02607;0;0;0;0;0;0;0;0;0
02608;0;0;0;0;0;0;0;0;0
02609;0;0;0;0;0;0;0;0;0
02610;0;0;0;0;0;0;0;0;0
02612;0;0;0;0;0;0;0;0;0
02613;0;0;0;0;0;0;1;0;1
02614;0;0;0;0;0;0;0;0;0
02615;0;0;0;0;0;0;0;0;0
02616;0;0;0;0;0;0;0;0;0
02617;0;0;0;0;0;0;0;0;0
02618;0;0;0;0;0;0;0;0;0
02619;0;0;0;0;0;0;0;0;0
02620;0;0;0;0;0;0;0;1;0
02621;0;0;0;0;0;0;0;0;0
02622;0;0;0;0;0;0;0;0;0
02623;0;0;0;0;0;0;0;0;0
02624;1;0;0;0;0;0;0;0;0
02625;0;0;0;0;0;0;0;0;0
02626;0;0;0;0;0;0;0;0;0
02627;0;0;0;0;0;0;0;0;0
02628;0;0;0;0;0;0;0;0;1
02629;0;0;0;0;0;0;0;0;0
02631;0;0;0;0;0;0;0;0;0
02632;0;0;0;0;0;0;0;0;0
02633;0;0;0;0;0;0;0;0;0
02634;0;0;0;0;0;0;0;0;0
02635;0;0;0;0;0;0;0;0;0
02636;0;0;0;0;0;0;0;0;0
02637;0;0;0;0;0;0;0;0;0
02638;0;0;0;0;0;0;0;0;0
02639;0;0;0;0;0;0;0;0;0
02640;0;0;0;0;0;0;0;0;0
02641;1;0;0;0;0;0;0;0;0
02642;0;0;0;0;0;0;0;0;0
02643;0;0;0;0;0;0;0;1;0
02644;0;0;0;0;0;0;0;0;0
02645;0;0;0;0;0;0;1;0;0
02647;0;0;0;0;0;0;0;0;0
02648;0;0;0;0;0;0;0;1;0
02649;1;0;0;0;0;0;0;0;0
02650;2;0;0;0;0;0;0;0;0
02651;0;0;0;0;0;0;0;0;0
02652;0;0;0;0;0;0;0;0;0
02653;0;0;0;0;0;0;0;0;0
02654;0;0;0;0;0;0;0;0;0
02655;0;0;0;0;0;0;0;0;0
02656;0;0;0;0;0;0;0;0;0
02657;0;0;0;0;0;0;0;0;0
02658;0;0;0;0;0;0;0;0;0
02659;0;0;0;0;0;0;0;0;0
02660;0;0;0;0;0;0;0;0;0
02661;0;0;0;0;0;0;0;0;0
02662;0;0;0;0;0;0;0;0;0
02663;0;0;0;0;0;0;0;0;0
02664;0;0;0;0;0;0;0;0;0
02665;0;0;0;0;0;0;0;0;0
02666;0;0;0;0;0;0;1;0;0
02667;0;0;0;0;0;0;0;0;0
02668;1;0;0;0;0;0;0;0;0
02670;1;0;0;0;0;0;0;0;0
02671;0;0;0;0;0;0;0;0;0
02672;0;0;0;0;0;0;0;0;0
02673;0;0;0;0;0;0;0;0;0
02674;0;0;0;0;0;0;0;0;0
02675;1;0;0;0;0;0;0;0;0
02676;0;0;0;0;1;0;0;0;0
02677;0;0;0;0;0;0;0;0;0
02678;0;0;0;0;0;0;0;0;0
02679;0;0;0;0;0;0;0;0;0
02680;1;0;0;0;0;0;0;0;1
02681;0;0;0;0;0;0;0;0;0
02682;0;0;0;0;0;0;0;0;0
02683;0;0;0;0;0;0;0;0;0
02684;1;0;0;0;0;0;0;0;0
02685;0;0;0;0;0;0;0;0;0
02686;0;0;0;0;0;0;0;0;0
02687;0;0;0;0;0;0;0;0;0
02688;0;0;0;0;0;0;0;0;0
02689;0;0;0;0;0;0;0;0;0
02690;0;0;0;0;0;0;1;0;0
02691;16;0;0;1;0;6;8;1;2
02693;0;0;0;0;0;0;0;0;0
02694;0;0;0;0;0;0;0;0;0
02695;0;0;0;0;0;0;0;0;0
02696;0;0;0;0;0;0;0;0;0
02697;0;0;0;0;0;0;0;0;0
02698;0;0;0;0;0;0;0;0;0
02699;0;0;0;0;0;0;0;0;0
02701;0;0;0;0;0;0;0;0;0
02702;0;0;0;0;0;0;0;0;0
02703;0;0;0;0;0;0;0;0;0
02704;0;0;0;0;0;0;0;0;0
02705;0;0;0;0;0;0;0;0;0
02706;0;0;0;0;0;0;0;0;0
02707;0;0;0;0;0;0;0;0;0
02708;0;0;0;0;0;0;0;0;0
02709;0;0;0;0;0;0;0;0;0
02710;0;0;0;0;0;0;0;1;0
02711;0;0;0;0;0;0;0;0;0
02712;0;0;0;0;0;0;0;0;0
02713;0;0;0;0;0;0;0;0;0
02714;0;0;0;0;0;0;0;0;0
02715;0;0;0;0;0;0;0;0;0
02716;0;0;0;0;0;0;0;0;0
02717;0;0;0;0;0;0;0;0;0
02718;0;0;0;0;0;0;0;0;0
02719;0;0;0;0;0;0;0;0;0
02720;0;0;0;0;0;0;0;0;1
02721;0;0;0;0;0;0;0;0;0
02722;29;0;0;1;0;5;6;1;2
02723;0;0;0;0;0;0;0;0;0
02724;0;0;0;0;0;0;0;0;0
02725;0;0;0;0;0;0;0;0;0
02726;0;0;0;0;0;0;0;0;0
02727;0;0;0;0;0;0;0;0;0
02728;0;0;0;0;0;0;0;0;0
02729;0;0;0;0;0;0;0;0;0
02730;0;0;0;0;0;0;0;0;0
02731;0;0;0;0;0;0;0;0;0
02732;0;0;0;0;0;0;0;0;0
02734;0;0;0;0;0;0;0;0;0
02735;0;0;0;0;0;0;0;0;0
02736;0;0;0;0;0;0;0;0;0
02737;0;0;0;0;0;0;0;0;0
02738;0;0;0;1;0;0;0;2;0
02739;0;0;0;0;0;0;0;0;0
02740;0;0;0;0;0;0;0;0;0
02741;1;0;0;0;0;0;0;0;0
02742;1;0;0;0;0;0;0;0;0
02743;0;0;0;0;0;0;0;0;0
02744;0;0;0;0;0;0;0;0;0
02745;0;0;0;0;0;0;0;0;0
02746;0;0;0;0;0;0;0;0;0
02747;0;0;0;0;0;0;0;0;0
02748;0;0;0;0;0;0;0;1;0
02749;0;0;0;0;0;0;0;0;0
02750;0;0;0;0;0;0;0;0;0
02751;0;0;0;0;0;0;0;0;0
02752;0;0;0;0;0;0;0;0;0
02753;0;0;0;0;0;0;0;0;0
02754;0;0;0;0;0;0;0;0;0
02755;0;0;0;0;0;0;0;0;0
02756;0;0;0;0;0;0;0;0;0
02757;0;0;0;0;0;0;0;0;0
02758;1;0;0;0;0;0;0;0;1
02759;0;0;0;0;0;0;0;0;0
02760;0;0;0;0;0;0;0;0;0
02761;0;0;0;0;1;0;0;0;0
02762;0;0;0;0;0;0;0;0;0
02763;0;0;0;0;0;0;0;0;0
02764;0;0;0;0;0;0;0;0;0
02765;0;0;0;0;0;0;0;0;0
02766;0;0;0;0;0;0;0;0;0
02767;0;0;0;0;0;0;0;0;0
02768;2;0;0;0;1;0;0;0;0
02769;0;0;0;0;0;0;0;0;0
02770;2;0;0;0;0;0;0;0;0
02772;0;0;0;0;0;0;0;0;0
02773;0;0;0;0;0;0;0;0;0
02774;0;0;0;0;0;0;0;0;0
02775;0;0;0;0;0;0;0;0;0
02776;1;0;0;0;0;0;0;0;0
02777;1;0;0;0;0;0;0;0;0
02778;0;0;0;0;0;0;0;0;0
02779;0;0;0;0;0;0;0;0;0
02780;0;0;0;0;0;0;0;0;0
02781;0;0;0;0;0;0;0;0;0
02782;0;0;0;0;0;0;0;0;0
02783;0;0;0;0;0;0;0;0;0
02784;0;0;0;0;0;0;0;0;0
02785;0;0;0;0;0;0;0;0;0
02786;0;0;0;0;0;0;0;0;0
02787;0;0;0;0;1;0;0;0;0
02788;0;0;0;0;1;0;0;0;0
02789;0;0;0;0;1;0;2;0;1
02790;0;0;0;0;0;0;0;0;0
02791;0;0;0;0;0;0;0;0;0
02792;0;0;0;0;0;0;0;0;0
02793;0;0;0;0;0;0;0;0;0
02794;0;0;0;0;0;0;0;0;0
02795;0;0;0;0;0;0;0;0;0
02796;0;0;0;0;0;0;0;0;0
02797;0;0;0;0;0;0;0;0;0
02798;1;0;0;0;0;0;0;0;0
02799;0;0;0;0;1;0;0;0;0
02800;0;0;0;0;0;0;0;0;0
02801;0;0;0;0;0;0;0;0;0
02802;0;0;0;0;0;0;0;0;0
02803;0;0;0;0;0;0;0;0;0
02804;0;0;0;0;0;0;0;0;0
02805;1;0;0;0;0;0;0;0;0
02806;0;0;0;0;0;0;0;0;0
02807;0;0;0;0;0;0;0;0;0
02808;0;0;0;0;0;0;0;0;0
02809;0;0;0;0;0;0;0;0;0
02810;8;0;0;1;0;1;2;0;2
02812;0;0;0;0;0;0;0;0;0
02813;1;0;0;0;0;0;0;0;0
02814;0;0;0;0;0;0;0;0;0
02815;0;0;0;0;0;0;0;0;0
02816;0;0;0;0;0;0;0;0;0
02817;0;0;0;0;0;0;0;0;0
02818;0;0;0;0;0;0;0;1;0
02819;0;0;0;0;0;0;0;0;0
02820;0;0;0;0;1;0;0;0;0
02821;0;0;0;0;0;0;0;0;0
02822;0;0;0;0;0;0;0;0;0
02823;1;0;0;0;0;0;0;0;0
02824;0;0;0;0;0;0;0;0;0
02826;0;0;0;0;0;0;0;0;0
02827;0;0;0;0;1;0;0;0;0
02828;0;0;0;0;0;0;0;0;0
02829;0;0;0;0;0;0;0;0;0
02830;0;0;0;0;0;0;0;0;0
02831;1;0;0;0;0;0;0;0;0
02832;0;0;0;0;0;0;0;0;0
02833;0;0;0;0;0;0;0;0;0
02834;0;0;0;0;0;0;0;0;0
03001;2;0;0;0;0;0;0;1;1
03002;0;0;0;0;0;0;0;0;0
03003;1;0;0;0;0;0;0;0;0
03004;0;0;0;0;0;0;0;0;0
03005;0;0;0;0;0;0;0;0;0
03006;0;0;0;0;0;0;0;1;0
03007;0;0;0;0;0;0;0;0;0
03008;0;0;0;0;0;0;0;0;0
03009;0;0;0;0;0;0;0;0;0
03010;0;0;0;0;1;0;1;1;0
03011;0;0;0;0;0;0;0;0;0
03012;0;0;0;0;0;0;0;0;0
03013;4;0;0;0;0;0;3;0;0
03014;0;0;0;0;0;0;0;0;0
03015;0;0;0;0;0;0;0;0;0
03016;0;0;0;0;0;0;0;0;0
03017;0;0;0;0;0;0;0;0;0
03018;0;0;0;0;0;0;0;0;0
03019;0;0;0;0;0;0;0;0;0
03020;0;0;0;0;0;0;0;0;0
03021;0;0;0;0;0;0;0;0;0
03022;0;0;0;0;1;0;1;1;0
03023;5;0;0;0;0;1;4;3;1
03024;0;0;0;0;0;0;0;1;0
03025;0;0;0;0;1;0;0;0;0
03026;0;0;0;0;0;0;0;0;0
03027;0;0;0;0;0;0;0;0;0
03028;1;0;0;0;0;0;0;0;0
03029;0;0;0;0;0;0;0;0;0
03030;0;0;0;0;0;0;0;0;0
03031;0;0;0;0;0;0;0;0;0
03032;0;0;0;0;0;0;0;0;0
03033;0;0;0;0;0;0;0;0;0
03034;0;0;0;0;0;0;0;0;0
03035;0;0;0;0;0;0;0;0;0
03036;1;0;0;0;0;0;2;1;1
03037;0;0;0;0;0;0;0;1;0
03038;0;0;0;0;0;0;0;0;0
03039;0;0;0;0;0;0;0;0;0
03040;0;0;0;0;0;0;0;0;0
03041;0;0;0;0;0;0;0;0;0
03042;0;0;0;0;0;0;0;0;0
03043;1;0;0;0;0;0;1;0;0
03044;2;0;0;0;0;0;1;1;0
03045;0;0;0;0;0;0;0;0;0
03046;0;0;0;0;0;0;0;0;0
03047;0;0;0;0;0;0;0;0;0
03048;0;0;0;0;0;0;1;1;1
03049;0;0;0;0;0;0;0;0;0
03050;0;0;0;0;0;0;0;0;0
03051;0;0;0;0;0;0;0;0;0
03052;0;0;0;0;0;0;0;0;0
03053;1;0;0;0;0;0;0;0;2
03054;0;0;0;0;0;0;0;0;0
03055;1;0;0;0;0;0;0;0;0
03056;0;0;0;0;0;0;0;1;0
03057;0;0;0;0;0;0;0;0;0
03058;0;0;0;0;0;0;0;0;0
03059;0;0;0;0;0;0;0;0;0
03060;1;0;0;0;0;0;0;0;0
03061;0;0;0;0;0;0;0;0;0
03062;0;0;0;0;0;0;0;0;1
03063;0;0;0;0;0;0;0;0;0
03064;0;0;0;0;0;0;0;0;0
03065;0;0;0;0;0;0;0;2;0
03066;1;0;0;0;0;0;0;2;0
03067;0;0;0;0;0;0;0;0;0
03068;0;0;0;0;0;0;0;0;0
03069;0;0;0;0;0;0;0;0;0
03070;0;0;0;0;0;0;0;0;0
03071;0;0;0;0;0;0;0;0;0
03072;0;0;0;0;0;0;0;1;0
03073;0;0;0;0;0;0;0;0;0
03074;0;0;0;0;0;0;0;0;0
03075;0;0;0;0;0;0;0;0;0
03076;0;0;0;0;0;0;0;0;0
03077;0;0;0;0;0;0;0;0;0
03078;0;0;0;0;0;0;1;1;0
03079;1;0;0;0;0;0;0;0;0
03080;1;0;0;0;0;0;0;0;0
03081;0;0;0;0;0;0;0;0;0
03082;4;0;0;1;0;0;1;0;0
03083;1;0;0;0;0;0;0;0;0
03084;2;0;0;0;0;0;1;1;1
03085;0;0;0;0;0;0;1;0;0
03086;0;0;0;0;0;0;0;0;0
03087;0;0;0;0;0;0;0;2;0
03088;0;0;0;0;0;0;0;0;0
03089;0;0;0;0;0;0;0;0;0
03090;0;0;0;0;0;0;0;1;0
03091;0;0;0;0;0;0;0;0;0
03092;0;0;0;0;0;0;0;0;0
03093;1;0;0;0;0;0;1;0;0
03094;1;0;0;0;0;0;0;0;0
03095;4;0;0;0;0;1;0;0;1
03096;0;0;0;0;0;0;0;0;0
03097;0;0;0;0;0;0;0;0;0
03098;2;0;0;0;0;0;0;0;0
03099;0;0;0;0;0;0;0;1;0
03100;0;0;0;0;0;0;0;1;0
03101;5;0;0;0;0;0;0;0;0
03102;2;0;0;0;1;0;2;1;1
03103;0;0;0;0;0;0;1;1;0
03104;1;0;0;0;0;0;1;0;0
03105;0;0;0;0;0;0;0;0;0
03106;0;0;0;0;0;0;0;0;0
03107;0;0;0;0;0;0;0;2;2
03108;0;0;0;0;0;0;0;0;0
03109;0;0;0;0;0;0;0;0;0
03110;0;0;0;0;0;0;0;0;0
03111;0;0;0;0;0;0;1;0;0
03112;1;0;0;0;0;0;0;0;0
03113;1;0;0;0;0;0;0;1;0
03114;1;0;0;0;0;0;0;0;0
03115;0;0;0;0;0;0;0;0;0
03116;0;0;0;0;0;0;0;0;0
03117;1;0;0;0;0;0;0;0;0
03118;4;0;0;0;1;1;0;1;1
